Date,open,high,low,close,volume,vwap,timestamp,transactions,otc,Closing_price_change
2024-07-02 04:00:00,48.85,48.85,48.45,48.54,2653909.0,48.6982,1719892800000,21643,,-0.0212
2024-07-03 04:00:00,48.72,49.26,48.5101,48.86,1662340.0,48.7814,1719979200000,8503,,0.0066
2024-07-05 04:00:00,49.39,49.77,48.99,49.66,2902442.0,49.476,1720152000000,22241,,0.0164
2024-07-08 04:00:00,50.13,50.37,49.94,50.24,2636525.0,50.1672,1720411200000,23293,,0.0117
2024-07-09 04:00:00,49.68,50.125,49.61,50.07,3091410.0,49.9318,1720497600000,20409,,-0.0034
2024-07-10 04:00:00,50.36,51.075,50.32,51.03,3369284.0,50.7166,1720584000000,21224,,0.0192
2024-07-11 04:00:00,51.43,51.54,50.86,51.21,1785787.0,51.157,1720670400000,19042,,0.0035
2024-07-12 04:00:00,51.39,51.76,51.21,51.33,1616311.0,51.427,1720756800000,16459,,0.0023
2024-07-15 04:00:00,50.94,50.95,50.12,50.15,1913174.0,50.3517,1721016000000,15485,,-0.023
2024-07-16 04:00:00,50.02,50.24,49.85,50.05,1531545.0,50.0223,1721102400000,16127,,-0.002
2024-07-17 04:00:00,49.76,50.49,49.76,50.21,1918571.0,50.1951,1721188800000,21977,,0.0032
2024-07-18 04:00:00,50.38,50.57,50.22,50.36,3366093.0,50.3846,1721275200000,22511,,0.003
2024-07-19 04:00:00,50.18,50.64,50.02,50.62,2087312.0,50.5308,1721361600000,18170,,0.0052
2024-07-22 04:00:00,50.97,51.27,50.87,51.06,2560797.0,51.0586,1721620800000,19922,,0.0087
2024-07-23 04:00:00,50.57,50.58,50.23,50.43,1140842.0,50.3997,1721707200000,12527,,-0.0123
2024-07-24 04:00:00,50.48,51.265,50.35,51.2,2122264.0,50.9862,1721793600000,16204,,0.0153
2024-07-25 04:00:00,52.7,53.37,52.56,53.1,4689022.0,53.0539,1721880000000,34262,,0.0371
2024-07-26 04:00:00,52.67,52.85,52.37,52.4,1994568.0,52.5643,1721966400000,21711,,-0.0132
2024-07-29 04:00:00,51.99,52.125,51.37,52.09,2927264.0,51.8025,1722225600000,25658,,-0.0059
2024-07-30 04:00:00,51.93,51.95,51.37,51.69,1889150.0,51.5802,1722312000000,20193,,-0.0077
2024-07-31 04:00:00,51.7,51.9,51.49,51.81,1787840.0,51.7362,1722398400000,19388,,0.0023
2024-08-01 04:00:00,51.08,51.74,50.91,51.66,2249829.0,51.4092,1722484800000,24181,,-0.0029
2024-08-02 04:00:00,53.24,53.42,52.2,53.05,2499226.0,52.8704,1722571200000,27114,,0.0269
2024-08-05 04:00:00,52.04,52.17,51.43,51.45,1848925.0,51.7094,1722830400000,22036,,-0.0302
2024-08-06 04:00:00,50.59,51.31,50.47,51.01,1597781.0,51.0068,1722916800000,19393,,-0.0086
2024-08-07 04:00:00,51.39,52.18,51.3,51.8,1720274.0,51.7428,1723003200000,21079,,0.0155
2024-08-08 04:00:00,51.81,52.41,51.68,52.11,1925750.0,52.0892,1723089600000,16200,,0.006
2024-08-09 04:00:00,52.3,52.77,52.23,52.37,1874677.0,52.5024,1723176000000,15801,,0.005
2024-08-12 04:00:00,52.51,52.53,52.085,52.18,1444870.0,52.2514,1723435200000,17686,,-0.0036
2024-08-13 04:00:00,52.92,53.58,52.91,53.58,1527775.0,53.1179,1723521600000,16640,,0.0268
2024-08-14 04:00:00,53.43,53.94,53.15,53.53,1622709.0,53.604,1723608000000,17974,,-0.0009
2024-08-15 04:00:00,53.69,54.12,53.5,54.02,1327328.0,53.9023,1723694400000,14299,,0.0092
2024-08-16 04:00:00,54.09,54.33,53.93,54.07,1439104.0,54.1443,1723780800000,15981,,0.0009
2024-08-19 04:00:00,54.19,54.6775,54.125,54.52,1362582.0,54.5236,1724040000000,16155,,0.0083
2024-08-20 04:00:00,54.64,54.89,54.53,54.78,699408.0,54.7066,1724126400000,12017,,0.0048
2024-08-21 04:00:00,55.0,55.4,54.89,55.22,1911594.0,55.1678,1724212800000,17853,,0.008
2024-08-22 04:00:00,55.17,55.29,54.9,55.23,1629115.0,55.0835,1724299200000,13718,,0.0002
2024-08-23 04:00:00,55.72,56.32,55.56,56.21,2181368.0,56.0129,1724385600000,15345,,0.0177
2024-08-26 04:00:00,56.23,56.57,56.1,56.27,979611.0,56.3288,1724644800000,15283,,0.0011
2024-08-27 04:00:00,56.36,56.56,56.16,56.32,936245.0,56.3607,1724731200000,13141,,0.0009
2024-08-28 04:00:00,56.12,56.38,55.87,56.11,721930.0,56.1015,1724817600000,10283,,-0.0037
2024-08-29 04:00:00,56.2,56.36,55.98,56.33,1338701.0,56.1919,1724904000000,12100,,0.0039
2024-08-30 04:00:00,56.24,56.39,55.8,56.26,1669692.0,56.115,1724990400000,14148,,-0.0012
2024-09-03 04:00:00,57.79,57.925,57.36,57.53,3561970.0,57.6372,1725336000000,26952,,0.0226
2024-09-04 04:00:00,58.04,58.97,57.99,58.53,1992990.0,58.3732,1725422400000,22153,,0.0174
2024-09-05 04:00:00,58.59,58.73,58.15,58.24,1319779.0,58.4233,1725508800000,18593,,-0.005
2024-09-06 04:00:00,58.53,58.68,57.59,57.73,1660218.0,57.9852,1725595200000,19330,,-0.0088
2024-09-09 04:00:00,58.08,58.71,57.98,58.51,907902.0,58.4611,1725854400000,13432,,0.0135
2024-09-10 04:00:00,58.19,58.27,57.88,58.13,964982.0,58.104,1725940800000,11572,,-0.0065
2024-09-11 04:00:00,58.1,58.15,57.345,57.46,1645322.0,57.6312,1726027200000,15837,,-0.0115
2024-09-12 04:00:00,56.99,57.07,56.59,56.75,3677592.0,56.7441,1726113600000,21716,,-0.0124
2024-09-13 04:00:00,57.12,57.295,56.94,57.13,2186160.0,57.1233,1726200000000,16814,,0.0067
2024-09-16 04:00:00,57.47,57.61,57.275,57.33,1352490.0,57.3716,1726459200000,17416,,0.0035
2024-09-17 04:00:00,57.33,57.37,56.69,56.91,1905294.0,57.0283,1726545600000,19815,,-0.0073
2024-09-18 04:00:00,57.28,57.53,57.07,57.47,1354992.0,57.2887,1726632000000,18922,,0.0098
2024-09-19 04:00:00,57.8,58.295,57.53,58.26,1408886.0,58.0082,1726718400000,19078,,0.0137
2024-09-20 04:00:00,57.95,57.96,57.47,57.63,1943039.0,57.6764,1726804800000,18635,,-0.0108
2024-09-23 04:00:00,57.75,57.85,57.27,57.43,1587008.0,57.5273,1727064000000,18280,,-0.0035
2024-09-24 04:00:00,57.32,57.81,57.21,57.62,1140439.0,57.6419,1727150400000,14605,,0.0033
2024-09-25 04:00:00,57.4,57.49,56.43,56.65,1376591.0,56.9192,1727236800000,16841,,-0.0168
2024-09-26 04:00:00,56.74,57.18,56.66,57.0,1224028.0,56.9717,1727323200000,14993,,0.0062
2024-09-27 04:00:00,57.16,57.91,57.085,57.65,2070183.0,57.597,1727409600000,20584,,0.0114
2024-09-30 04:00:00,57.83,57.88,57.31,57.63,1333906.0,57.5759,1727668800000,14589,,-0.0003
2024-10-01 04:00:00,57.55,57.97,57.18,57.31,1024772.0,57.4183,1727755200000,13311,,-0.0056
2024-10-02 04:00:00,56.75,56.78,56.04,56.25,1581091.0,56.2183,1727841600000,17556,,-0.0185
2024-10-03 04:00:00,55.87,55.87,54.94,55.54,1761211.0,55.3988,1727928000000,19872,,-0.0126
2024-10-04 04:00:00,55.63,56.025,55.33,55.47,3077855.0,55.5986,1728014400000,25617,,-0.0013
2024-10-07 04:00:00,55.05,55.36,54.69,54.76,1705679.0,54.9496,1728273600000,19165,,-0.0128
2024-10-08 04:00:00,55.17,55.22,54.8,54.85,1741559.0,54.9402,1728360000000,14231,,0.0016
2024-10-09 04:00:00,54.9,56.15,54.87,55.15,2484190.0,55.2987,1728446400000,21092,,0.0055
2024-10-10 04:00:00,55.43,55.47,54.65,54.77,1431456.0,54.844,1728532800000,14315,,-0.0069
2024-10-11 04:00:00,54.91,55.025,54.61,54.96,1574633.0,54.8176,1728619200000,15462,,0.0035
2024-10-14 04:00:00,55.24,55.5,54.88,54.92,1875003.0,55.1904,1728878400000,15729,,-0.0007
2024-10-15 04:00:00,54.01,54.93,53.84,54.57,2260582.0,54.5132,1728964800000,19845,,-0.0064
2024-10-16 04:00:00,54.68,55.12,54.3,54.44,1515826.0,54.5542,1729051200000,16080,,-0.0024
2024-10-17 04:00:00,54.56,55.02,54.38,54.86,1051358.0,54.6527,1729137600000,11593,,0.0077
2024-10-18 04:00:00,54.57,55.04,54.33,54.93,1196674.0,54.7718,1729224000000,13689,,0.0013
2024-10-21 04:00:00,54.55,54.65,53.51,53.66,2239767.0,53.8688,1729483200000,18733,,-0.0231
2024-10-22 04:00:00,53.05,53.7,52.98,53.26,1698960.0,53.2845,1729569600000,16482,,-0.0075
2024-10-23 04:00:00,53.18,53.4109,52.89,52.89,2380773.0,53.0867,1729656000000,19831,,-0.0069
2024-10-24 04:00:00,53.22,53.23,50.0,52.05,3306311.0,52.2829,1729742400000,28640,,-0.0159
2024-10-25 04:00:00,53.9,54.44,53.425,54.34,3251878.0,54.0005,1729828800000,27002,,0.044
2024-10-28 04:00:00,54.18,54.655,53.99,54.36,3461899.0,54.4476,1730088000000,22819,,0.0004
2024-10-29 04:00:00,54.53,54.5906,53.67,53.83,1934080.0,54.0271,1730174400000,17781,,-0.0097
2024-10-30 04:00:00,53.32,53.72,53.3,53.45,2609003.0,53.4815,1730260800000,17353,,-0.0071
2024-10-31 04:00:00,52.92,53.01,52.4,52.88,1396334.0,52.7658,1730347200000,16675,,-0.0107
2024-11-01 04:00:00,53.77,53.77,53.1,53.27,1381542.0,53.3626,1730433600000,16635,,0.0074
2024-11-04 05:00:00,53.54,53.56,52.8,52.95,1273159.0,53.0838,1730696400000,14316,,-0.006
2024-11-05 05:00:00,52.53,52.91,52.39,52.85,851812.0,52.7612,1730782800000,12555,,-0.0019
2024-11-06 05:00:00,51.47,51.74,50.845,51.26,3013431.0,51.3061,1730869200000,23912,,-0.0301
2024-11-07 05:00:00,51.48,51.78,51.37,51.73,1388647.0,51.5794,1730955600000,16775,,0.0092
2024-11-08 05:00:00,51.52,51.62,51.18,51.32,1283694.0,51.3882,1731042000000,17134,,-0.0079
2024-11-11 05:00:00,51.08,51.17,50.55,50.62,2059333.0,50.7439,1731301200000,23813,,-0.0136
2024-11-12 05:00:00,50.43,50.4499,50.08,50.14,2709900.0,50.2253,1731387600000,20644,,-0.0095
2024-11-13 05:00:00,49.81,49.83,49.21,49.51,1680689.0,49.4733,1731474000000,19250,,-0.0126
2024-11-14 05:00:00,49.6,50.09,47.57,47.82,2973279.0,48.8644,1731560400000,29157,,-0.0341
2024-11-15 05:00:00,47.88,48.18,47.455,47.97,3651145.0,47.9268,1731646800000,36107,,0.0031
2024-11-18 05:00:00,47.99,48.67,47.94,48.51,2613945.0,48.4442,1731906000000,21784,,0.0113
2024-11-19 05:00:00,47.98,48.21,47.84,48.0,3337429.0,48.0113,1731992400000,21435,,-0.0105
2024-11-20 05:00:00,47.95,48.03,47.61,47.78,1737535.0,47.7801,1732078800000,15469,,-0.0046
2024-11-21 05:00:00,47.64,48.04,47.56,47.98,1829999.0,47.8907,1732165200000,16667,,0.0042
2024-11-22 05:00:00,47.99,48.54,47.99,48.28,3549371.0,48.3175,1732251600000,17387,,0.0063
2024-11-25 05:00:00,48.75,48.78,48.25,48.35,4732538.0,48.4388,1732510800000,28771,,0.0014
2024-11-26 05:00:00,48.57,48.64,47.885,48.28,3035899.0,48.1691,1732597200000,16473,,-0.0014
2024-11-27 05:00:00,48.45,48.98,48.41,48.72,1523576.0,48.7075,1732683600000,12636,,0.0091
2024-11-29 05:00:00,48.32,48.63,48.3,48.49,1434964.0,48.494,1732856400000,12495,,-0.0047
2024-12-02 05:00:00,48.12,48.1599,47.5701,47.96,1622579.0,47.9319,1733115600000,18185,,-0.0109
2024-12-03 05:00:00,48.21,48.23,47.985,48.17,2555140.0,48.1442,1733202000000,15136,,0.0044
2024-12-04 05:00:00,47.86,48.07,47.58,48.01,2297856.0,47.9143,1733288400000,15017,,-0.0033
2024-12-05 05:00:00,48.21,48.655,48.08,48.51,2019272.0,48.4356,1733374800000,19520,,0.0104
2024-12-06 05:00:00,48.52,48.71,48.29,48.46,1590340.0,48.4753,1733461200000,16619,,-0.001
2024-12-09 05:00:00,48.35,48.64,48.305,48.43,1624445.0,48.4508,1733720400000,12590,,-0.0006
2024-12-10 05:00:00,48.54,48.5497,48.0,48.08,2017271.0,48.1182,1733806800000,16670,,-0.0072
2024-12-11 05:00:00,48.1,48.12,47.75,47.99,1866262.0,47.945,1733893200000,14507,,-0.0019
2024-12-12 05:00:00,47.42,47.72,46.96,46.99,2602315.0,47.2221,1733979600000,18215,,-0.0208
2024-12-13 05:00:00,47.08,47.1,46.38,46.8,3464494.0,46.7281,1734066000000,18515,,-0.004
2024-12-16 05:00:00,46.44,46.64,45.8,45.89,4002054.0,46.182,1734325200000,27846,,-0.0194
2024-12-17 05:00:00,47.65,49.73,47.64,48.94,6708127.0,48.6576,1734411600000,46434,,0.0665
2024-12-18 05:00:00,47.74,48.25,47.01,47.01,2523472.0,47.6931,1734498000000,23215,,-0.0394
2024-12-19 05:00:00,47.32,47.68,47.15,47.5,2672933.0,47.4796,1734584400000,23382,,0.0104
2024-12-20 05:00:00,46.92,47.9,46.89,47.71,2486786.0,47.6105,1734670800000,21542,,0.0044
2024-12-23 05:00:00,47.75,48.42,47.53,48.39,2221342.0,48.0205,1734930000000,20584,,0.0143
2024-12-24 05:00:00,47.84,48.41,47.78,48.29,1641157.0,48.2601,1735016400000,7703,,-0.0021
2024-12-26 05:00:00,48.24,48.75,48.06,48.43,1565374.0,48.4652,1735189200000,14299,,0.0029
2024-12-27 05:00:00,48.23,49.08,48.19,48.73,2221824.0,48.7069,1735275600000,20969,,0.0062
2024-12-30 05:00:00,48.65,48.65,48.17,48.23,1922309.0,48.366,1735534800000,14809,,-0.0103
