date,sentiment_mean,sentiment_std,sentiment_polarity,weighted_sentiment,sentiment_momentum,sentiment_volatility,sentiment_rsi,sentiment_macd,sentiment_rate_of_change,sentiment_acceleration,sentiment_ma_7d,sentiment_ma_14d,sentiment_trend_7d,sentiment_trend_14d,article_count,article_count_ma_7d,relevance_mean,source_count,Technology_sentiment_score,Finance_sentiment_score,Financial Markets_sentiment_score,Earnings_sentiment_score,Economy - Macro_sentiment_score,Manufacturing_sentiment_score
2024-01-01,0.16971875,0.198253411357577,bullish,0.0382260510703125,0.0,0.198253411357577,50.0,0.0,0.0,0.0,0.16971875,0.16971875,0.0,0.0,4,4.0,0.22523175,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,0.07103875,0.1047418458731593,neutral,0.01097882569625,-0.09868,0.1514976286153682,50.0,0.0,-0.5814325170318542,0.0,0.12037875,0.12037875,0.0,0.0,4,4.0,0.154547,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,0.1546044666666666,0.2151046339345663,bullish,0.0591229228228311,0.0835657166666666,0.1726999637217675,50.0,0.0,1.1763399083833352,0.1822457166666666,0.1317873222222222,0.1317873222222222,0.0,0.0,15,7.666666666666667,0.3824140666666666,10,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,0.3117997333333333,0.2265260055236379,bullish,0.1586015697827022,0.1571952666666666,0.1861564741722352,50.0,0.0,1.0167576012249753,0.07362955,0.176790425,0.176790425,0.0,0.0,15,9.5,0.5086648666666667,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,0.0745946470588235,0.2765153073886555,neutral,0.0217815184673252,-0.2372050862745098,0.2042282408155192,50.0,0.0,-0.760761029968306,-0.3944003529411765,0.1563512694117647,0.1563512694117647,0.0,0.0,17,11.0,0.2919984117647058,10,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,0.0971674999999999,0.0242304280709194,neutral,0.01144239621625,0.0225728529411764,0.1694236441581877,50.0,0.0,0.3026068736993428,0.2597779392156862,0.1464873078431372,0.1464873078431372,0.0,0.0,2,9.5,0.1177595,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,0.117667,0.0266543514458709,neutral,0.0074811894153333,0.0204995,0.15380614527273,50.0,0.0,0.2109707463915406,-0.0020733529411764,0.1423701210084033,0.1423701210084033,0.0,0.0,3,8.571428571428571,0.0635793333333333,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,0.215543875,0.159272335713248,bullish,0.0992059544776562,0.0978768749999999,0.1426396856284663,50.0,0.0,0.8318124452905231,0.0773773749999999,0.1489165674369748,0.1515168402573529,0.0458251249999999,0.0,8,9.142857142857142,0.46025875,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,0.0600758333333333,0.0779727671085659,neutral,0.0110306539226388,-0.1554680416666666,0.1129290379454519,50.0,0.0,-0.7212825772324389,-0.2533449166666666,0.1473504364845938,0.1413567283769063,-0.0109629166666666,0.0,6,9.428571428571429,0.1836121666666667,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,0.1125698,0.1189789297096105,neutral,0.0223403210835,0.0524939666666666,0.0814217624096429,50.0,0.0,0.8737950645711674,0.2079620083333333,0.1413454841036414,0.1384780355392157,-0.0420346666666666,0.0,10,8.714285714285714,0.1984575,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,0.198407,0.2046624058288836,bullish,0.0776449071624285,0.0858371999999999,0.1175081579612358,50.0,0.0,0.7625242294114405,0.0333432333333333,0.1251465221988795,0.1439261232174688,-0.1133927333333333,0.0,7,7.571428571428571,0.3913415714285714,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,0.1349045999999999,0.1170434549528507,neutral,0.02972803633164,-0.0635024,0.1355859786626317,50.0,0.0,-0.3200612881601961,-0.1493396,0.1337622297619047,0.143174329616013,0.0603099529411764,0.0,5,5.857142857142857,0.2203634,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,0.087207,0.0,neutral,0.005889611952,-0.0476975999999999,0.1296643893999777,50.0,0.0,-0.3535654084441894,0.0158048,0.1323393011904761,0.1388691504147813,-0.0099604999999999,0.0,1,5.714285714285714,0.067536,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,0.116506,0.0597151676712039,neutral,0.004349635004,0.0292989999999999,0.1250999895406372,50.0,0.0,0.3359707362941047,0.0769965999999999,0.132173444047619,0.1372717825280112,-0.001161,0.0,2,5.571428571428571,0.037334,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,0.202614,0.035971936172522,bullish,0.028689230637,0.086108,0.1043482411563651,50.0,0.0,0.7390863989837435,0.056809,0.130326319047619,0.1396214432422969,-0.0129298749999999,0.03289525,2,4.714285714285714,0.1415954999999999,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,0.1081194444444444,0.2714930829174617,neutral,0.0324641486145061,-0.0944945555555555,0.1210559104285096,50.0,0.0,-0.4663772274154577,-0.1806025555555555,0.137189692063492,0.1422700642740429,0.0480436111111111,0.0370806944444444,9,5.142857142857143,0.3002618888888889,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,0.1844700833333333,0.1878288334765838,bullish,0.0638547497760277,0.0763506388888888,0.1387522550594428,50.0,0.0,0.706169360018498,0.1708451944444444,0.1474611611111111,0.1444033226073762,0.0719002833333333,0.0298656166666666,12,5.428571428571429,0.3461523333333333,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,0.2309445384615384,0.1696838956568042,bullish,0.0769191341085088,0.0464744551282051,0.1449385831789151,50.0,0.0,0.2519349169709368,-0.0298761837606837,0.1521093808913309,0.1386279515451052,0.0325375384615384,-0.0808551948717948,13,6.285714285714286,0.3330632307692308,7,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,0.0940708333333333,0.1476860908378533,neutral,0.0312235049673611,-0.1368737051282051,0.162532767812245,50.0,0.0,-0.5926691578852821,-0.1833481602564102,0.1462759856532356,0.1400191077075702,-0.0408337666666666,0.0194761862745098,6,6.428571428571429,0.3319148333333333,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,-0.028099,0.0,neutral,-0.001186733166,-0.1221698333333333,0.1941729757221757,50.0,0.0,-1.2987004473579309,0.0147038717948717,0.1298036999389499,0.1310715005647131,-0.115306,-0.1252665,1,6.428571428571429,0.042234,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,0.0825893333333333,0.0738560316178261,neutral,0.0049115601235555,0.1106883333333333,0.1447637128972669,50.0,0.0,-3.939226781498749,0.2328581666666666,0.1249584618437118,0.1285659529456654,-0.0339166666666666,-0.0350776666666666,3,6.571428571428571,0.0594696666666666,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.1566777857142857,0.2833509964036663,bullish,0.0568785015311785,0.0740884523809524,0.1686442536290375,50.0,0.0,0.8970704737611683,-0.0365998809523809,0.1183961455171812,0.1243612322824001,-0.0459362142857142,-0.0588660892857142,14,8.285714285714286,0.3630285,9,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.1745083666666666,0.175134661266101,bullish,0.0657798294122899,0.0178305809523809,0.1700069450313617,50.0,0.0,0.1138041418640956,-0.0562578714285714,0.127880277263213,0.1325349846633525,0.0663889222222222,0.1144325333333333,30,11.285714285714286,0.3769437,9,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.2413219629629629,0.2070202419921747,bullish,0.0873035559985884,0.0668135962962963,0.184840482819942,50.0,0.0,0.3828675814949251,0.0489830153439153,0.13600197435316,0.1417315677321356,0.0568518796296296,0.1287521629629629,27,13.428571428571429,0.3617721111111111,9,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.13939,0.1867731815147529,neutral,0.03757234799125,-0.1019319629629629,0.1852270225589042,50.0,0.0,-0.4223899130913625,-0.1687455592592592,0.1229227545729403,0.1375160677321356,-0.0915545384615384,-0.0590169999999999,8,12.714285714285714,0.269548375,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,0.150872,0.2387392409471053,bullish,0.0189072287493333,0.0114819999999999,0.21820366442476,50.0,0.0,0.0823731975034076,0.1134139629629629,0.1310372069538926,0.1386565963035641,0.0568011666666666,0.0159674,6,12.714285714285714,0.1253196666666666,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27,0.1866733333333333,0.1415767874841541,bullish,0.0308973612155555,0.0358013333333333,0.1898488226408576,50.0,-0.03289525,0.2372960743765133,0.0243193333333333,0.1617189688586545,0.1457613343988022,0.2147723333333333,0.0994663333333333,3,13.0,0.1655156666666666,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,0.1517615,0.1275361870585308,bullish,0.0334124378561875,-0.0349118333333333,0.1803291277993435,50.0,-0.0370806944444444,-0.1870209992500268,-0.0707131666666666,0.1716007069538926,0.1482795843988022,0.0691721666666666,0.0352554999999999,8,13.714285714285714,0.220164125,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,0.2939496363636363,0.2250033296274847,bullish,0.0945935274357024,0.1421881363636363,0.1839257453264056,50.0,-0.0298656166666666,0.9369183644312712,0.1770999696969697,0.1912109713323713,0.1548035584247762,0.1372718506493506,0.0913356363636363,11,13.285714285714286,0.3218018181818182,5,0.0,0.0,0.0,0.0,0.0,0.0
