date,sentiment_mean,sentiment_std,sentiment_polarity,weighted_sentiment,sentiment_momentum,sentiment_volatility,sentiment_rsi,sentiment_macd,sentiment_rate_of_change,sentiment_acceleration,sentiment_ma_7d,sentiment_ma_14d,sentiment_trend_7d,sentiment_trend_14d,article_count,article_count_ma_7d,relevance_mean,source_count,Technology_sentiment_score,Finance_sentiment_score,Financial Markets_sentiment_score,Earnings_sentiment_score,Economy - Macro_sentiment_score,Manufacturing_sentiment_score
2024-06-25,0.0527112588235294,0.1077142934139676,neutral,0.0073140654425633,0.0816125007590132,0.1282951035945693,50.0,-0.0267400874406717,-2.8238406135347596,0.1110554569802114,0.0042902787856862,0.0113498525141939,0.0375157376967688,0.0427856451871657,85,68.57142857142857,0.1387571764705882,10,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-26,0.0265801499999999,0.1238653817987454,neutral,0.0035031951932129,-0.0261311088235294,0.1229250676090396,50.0,0.0062877875,-0.4957405572690465,-0.1077436095825427,0.0035321097380672,0.0114746782467946,-0.0053071833333333,0.0017475602564102,100,74.28571428571429,0.13179742,11,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,0.0238371428571428,0.114109743741187,neutral,0.003006701943485,-0.0027430071428571,0.1140613282111476,50.0,-0.0160053193473193,-0.1031975795041465,0.0233881016806722,0.0052594105695109,0.011227330225768,0.0120911058201058,-0.0034628722943722,91,75.71428571428571,0.1261351648351648,15,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28,0.0015048114754098,0.1182475002390424,neutral,0.0002087219894189,-0.022332331381733,0.1147166922766743,50.0,-0.0385994866071428,-0.936871147501685,-0.0195893242388758,0.0067678761969504,0.0110880712240115,0.0105592593920765,-0.0019496260245901,122,79.42857142857143,0.1387030819672131,15,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-29,0.0263133846153846,0.1057635749729785,neutral,0.0036048901740177,0.0248085731399747,0.1139400988331842,50.0,0.0495851746031746,16.486166902214887,0.0471409045217078,0.0146553171602424,0.0094975693925097,0.0552120867430441,-0.0222670256410256,52,80.14285714285714,0.1369983461538461,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-30,0.0393245294117647,0.1016744156541561,neutral,0.004762160416166,0.01301114479638,0.1127321232812219,50.0,-0.0381911371267605,0.4944686890934158,-0.0117974283435946,0.0201957193211067,0.0098556416464113,0.0387828151260504,0.0050130115546218,51,80.42857142857143,0.1210989803921568,7,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,0.0010117432432432,0.1095813753265919,neutral,9.579056508290732e-05,-0.0383127861685214,0.1098753219867912,50.0,-0.0620490027548209,-0.9742719554848492,-0.0513239309649015,0.0244690029180678,0.0116999453021078,0.0299129851787271,0.0258202511797511,74,82.14285714285714,0.0946787297297297,10,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,-0.0043561956521739,0.1273414758370457,neutral,-0.000495543061159,-0.0053679388954171,0.1125216684059629,50.0,-0.0061781959155417,-5.305633550079061,0.0329448472731043,0.0163165094215387,0.0103033941036125,-0.0570674544757033,-0.0195517167789344,92,83.14285714285714,0.1137559239130434,10,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,0.0333308354430379,0.099361851520595,neutral,0.0041790032714757,0.0376870310952118,0.1087445386622735,50.0,0.0037647413949275,-8.651363277589375,0.043054969990629,0.0172808930562584,0.0104065013971628,0.0067506854430379,0.0014435021097046,79,80.14285714285714,0.125379493670886,11,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04,0.028519046875,0.1008786373503549,neutral,0.0034470303542651,-0.0048117885680379,0.1077675511377488,50.0,-0.0309109880131855,-0.14436447523979,-0.0424988196632498,0.0179497364873809,0.0116045735284459,0.0046819040178571,0.0167730098379629,64,76.28571428571429,0.12086765625,9,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,0.0014067702702702,0.1420061484440213,neutral,0.0001622591452116,-0.0271122766047297,0.1158338976957218,50.0,-0.0934881737451737,-0.950672605699756,-0.0223004880366917,0.0179357306009324,0.0123518033989414,-9.804120513956733e-05,0.0104612181869369,74,69.42857142857143,0.115341608108108,11,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06,0.0190006585365853,0.1190601405119718,neutral,0.0024145851496014,0.017593888266315,0.1177296507327978,50.0,0.003417461113566,12.506582373918782,0.0447061648710448,0.0168910554468182,0.0157731863035303,-0.0073127260787992,0.0478993606642449,41,67.85714285714286,0.1270790243902439,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-07,-0.023359447368421,0.1275003319547766,neutral,-0.0048661859802271,-0.0423601059050064,0.1177614219563439,50.0,-0.0427856451871657,-2.2294019874860087,-0.0599539941713215,0.0079362016210774,0.0140659604710921,-0.0626839767801857,-0.0239011616541353,38,66.0,0.2083176842105263,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,0.0266874588235294,0.0999322143672724,neutral,0.0027617645491271,0.0500469061919504,0.1178754945256794,50.0,-0.0017475602564102,-2.142469614225866,0.0924070120969568,0.0116041609896897,0.0180365819538787,0.0256757155802861,0.0555887007590132,85,67.57142857142857,0.1034854823529411,10,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,0.0305463736263736,0.131107189172206,neutral,0.0034203133721096,0.0038589148028442,0.1239212048900496,50.0,0.0034628722943722,0.1445965623164518,-0.0461879913891062,0.0165902423151965,0.0164533758683676,0.0349025692785475,-0.0221648851971557,91,67.42857142857143,0.1119711758241758,11,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,-0.0051732474226804,0.1255889529142783,neutral,-0.0007562194416781,-0.035719621049054,0.120637765784101,50.0,0.0019496260245901,-1.169357171033024,-0.0395785358518982,0.0110896590486653,0.0141852760524618,-0.0385040828657183,-0.0317533974226804,97,70.0,0.1461788659793814,11,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,-0.0055926029411764,0.1060908534471209,neutral,-0.0006542228565471,-0.000419355518496,0.1180439083711308,50.0,0.0222670256410256,0.0810623355568747,0.0353002655305579,0.0062165662177829,0.0120831513525819,-0.0341116498161764,-0.0294297457983193,68,70.57142857142857,0.1169800294117647,11,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,0.0172868076923076,0.1511847861702762,neutral,0.0021120629360902,0.0228794106334841,0.1227807992142308,50.0,-0.0050130115546218,-4.0910128743506355,0.0232987661519802,0.0084851429923597,0.013210436796646,0.0158800374220374,0.0157819962168978,78,71.14285714285714,0.1221777307692307,10,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,0.0427978421052631,0.140506068980742,neutral,0.0055527872529639,0.0255110344129554,0.1308955701369247,50.0,-0.0258202511797511,1.4757516174780725,0.0026316237794713,0.0118847406450279,0.0143878980459231,0.0237971835686777,0.0164844574898785,57,73.42857142857143,0.1297445614035087,11,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,-0.0474899333333333,0.1409447924048137,neutral,-0.0061378022409146,-0.0902877754385965,0.1328630907834462,50.0,0.0195517167789344,-2.1096338272506774,-0.1157988098515519,0.0084375283643262,0.0081868649927018,-0.0241304859649122,-0.086814462745098,75,78.71428571428571,0.12924428,12,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,0.006366014084507,0.1067175526440162,neutral,0.0007627850428091,0.0538559474178403,0.1290888107293938,50.0,-0.0014435021097046,-1.1340497582892737,0.1441437228564369,0.0055344648301801,0.0085693129099349,-0.0203214447390223,0.0053542708412637,71,76.71428571428571,0.1198214507042253,10,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,0.0106558117647058,0.1205048948348349,neutral,0.0011905636941087,0.0042897976801988,0.1319716190069366,50.0,-0.0167730098379629,0.6738592820017342,-0.0495661497376415,0.002692955992799,0.0096415991539977,-0.0198905618616677,0.0150120074168797,85,75.85714285714286,0.1117290470588235,12,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,0.019942,0.1316129793143518,neutral,0.002001568569,0.0092861882352941,0.1280572576357517,50.0,-0.0104612181869369,0.8714669928809906,0.0049963905550952,0.0062808484817534,0.0086852537652093,0.0251152474226804,-0.0133888354430379,62,70.85714285714286,0.1003694999999999,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,-0.0108164,0.1847021458681517,neutral,-0.001392827828,-0.0307584,0.1368964730132336,50.0,-0.0478993606642449,-1.5423929395246216,-0.0400445882352941,0.0055345917590643,0.0058755789884236,-0.0052237970588235,-0.039335446875,5,61.857142857142854,0.12877,2,0.0,0.0,0.0,0.0,0.0,0.0
